PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-H2 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NH2 - 1 bar (mol/kg)
11.9835,15.62771,4153.96,0.7919,0.423612226,2.2273188756,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.053005515
7.57328,9.22895,2904.17,0.657944,0.635418339,3.6236054322,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.036386929
10.59124,12.80099,4586.04,0.736051,0.48138749,2.6167258686,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0465884516
14.70641,16.29204,5614.88,0.79807,0.39294651,2.1877471745,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0583952569
6.49558,9.96722,4653.11,0.736432,0.512132604,3.0585983697,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0459647276
11.6654,13.83305,4839.36,0.787544,0.419246857,2.2669636629,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0535826901
6.18787,8.29751,5161.26,0.736357,0.527046091,3.1580984946,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0473731711
9.21894,11.82111,4933,0.757472,0.456293533,2.6138217427,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0512967682
8.81242,11.45317,5256.32,0.766738,0.447822947,2.5567270894,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0516208915
8.71726,10.60732,5944.5,0.793857,0.409021972,2.0998850084,50,0,31.81818182,9.090909091,9.090909091,0,0,0.0544246616
15.26464,16.31905,4659.11,0.769207,0.434328774,2.456839128,50,0,31.81818182,9.090909091,9.090909091,0,0,0.0521497766
5.42406,9.23145,4240.6,0.704314,0.566371237,3.258448323,50,0,31.81818182,9.090909091,9.090909091,0,0,0.0410665763
10.81839,12.85775,4512.99,0.76132,0.456006126,2.3788370257,50,0,31.81818182,9.090909091,9.090909091,0,0,0.0487348343
6.94826,10.65009,4743.69,0.737906,0.49510379,2.7433617505,50,0,31.81818182,9.090909091,9.090909091,0,0,0.0454467104
9.21065,10.38865,5363.67,0.752067,0.429531981,2.2411807268,52,0,36,8,4,0,0,0.0515073342
9.07041,12.80956,6064.02,0.795351,0.371591289,1.9182599796,52,0,36,8,4,0,0,0.0593413481
15.09237,16.05001,4049.87,0.719442,0.452702468,2.5763190626,52,0,36,8,4,0,0,0.0460996159
5.09293,7.89975,3939.32,0.653421,0.585984834,3.5544093253,52,0,36,8,4,0,0,0.0385259476
9.51042,10.71196,4800.08,0.74573,0.447175107,2.3333363703,52,0,36,8,4,0,0,0.0489103101
9.69994,13.75508,4603.63,0.780409,0.443588026,1.9417793273,50,0,20.83333333,8.333333333,20.83333333,0,0,0.0484934075
14.98145,15.79589,3049.27,0.699729,0.544989648,2.3413838111,50,0,20.83333333,8.333333333,20.83333333,0,0,0.0369365571
9.55182,12.50483,3191.46,0.722208,0.570793776,2.724553775,50,0,20.83333333,8.333333333,20.83333333,0,0,0.0383690334
5.66894,6.04989,3586.85,0.696485,0.687474619,3.6984560424,50,0,20.83333333,8.333333333,20.83333333,0,0,0.036617929
8.4755,13.02143,5430.38,0.734402,0.425874651,2.1121650704,45.16129032,0,41.93548387,6.451612903,6.451612903,0,0,0.0493442529
13.58528,15.9932,3128.52,0.626327,0.515279731,2.7657816648,45.16129032,0,41.93548387,6.451612903,6.451612903,0,0,0.0383567362
12.62629,13.07808,4859.92,0.756378,0.408945503,1.986582187,45.16129032,0,41.93548387,6.451612903,6.451612903,0,0,0.0512444959
10.53008,12.84576,4952.98,0.799933,0.446709996,2.354497815,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.0532202712
7.18797,7.85573,1708.18,0.539031,0.686939478,4.2297724207,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.031608412
7.74551,12.51457,4643.49,0.790955,0.482399914,2.7969584057,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.0511950975
6.54077,7.10339,764.537,0.299259,0.838751987,4.6086561645,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.0225701797
6.20208,9.08813,5265.23,0.760126,0.525258001,3.2162109277,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0490662885
8.68201,11.75982,5338.33,0.773882,0.447635152,2.560479866,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0535485718
7.93522,10.36668,5446.94,0.794148,0.448399789,2.4375475831,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,0.0528581733
13.51337,15.77751,4757.49,0.794111,0.465899417,2.8440070316,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,0.0526174193
10.47233,12.66675,4486.09,0.756779,0.484696035,2.4964707287,50,0,30,15,5,0,0,0.0470257101
6.2007,9.60536,4402.79,0.751258,0.524333287,2.896375881,50,0,30,15,5,0,0,0.0454551464
6.18126,9.04255,5318.29,0.776421,0.528087381,3.0882742574,50,0,30,15,5,0,0,0.0488836626
4.11228,6.13197,528.262,0.245763,0.91302795,5.1278267636,50,0,30,15,5,0,0,0.0172655959
9.0204,13.38564,5063.84,0.786182,0.453704309,2.4491142349,50,0,30,15,5,0,0,0.0525741161
12.46095,15.33616,4718.33,0.767933,0.453469625,2.5169300614,52.17391304,0,30.43478261,8.695652174,8.695652174,0,0,0.0502428045
7.64776,11.06458,4346.68,0.727254,0.521744937,2.84327247,52.17391304,0,30.43478261,8.695652174,8.695652174,0,0,0.0438646317
8.48667,10.78262,4674.83,0.782604,0.439199115,2.5828701477,60,0,35,0,5,0,0,0.0548119538
9.17161,11.03796,5036.92,0.760588,0.433577036,2.5211570984,60,0,35,0,5,0,0,0.0542885778
6.95131,12.20632,4627.65,0.768234,0.46786711,2.8685189825,60,0,35,0,5,0,0,0.0519614238
7.64382,8.83153,5863.3,0.793351,0.472669339,2.9917360328,60,0,35,0,5,0,0,0.0565105893
6.18142,6.5801,766.891,0.306524,0.817428961,4.4876778365,60,0,35,0,5,0,0,0.0177445494
11.19964,15.1194,4767.2,0.781052,0.409927401,2.3581742674,60,0,35,0,5,0,0,0.0560386163
7.47094,8.6849,3158.55,0.623112,0.614891101,3.7322011403,60,0,35,0,5,0,0,0.0354774162
14.90151,16.9875,4864.18,0.793939,0.427460742,2.4014162107,54.54545455,0,31.81818182,0,13.63636364,0,0,0.0535870576
6.29834,10.01809,4312.27,0.731436,0.552431942,3.2184667067,54.54545455,0,31.81818182,0,13.63636364,0,0,0.0437853895
11.2912,13.9143,4777.94,0.781068,0.444985046,2.4347089753,54.54545455,0,31.81818182,0,13.63636364,0,0,0.0517061066
9.73262,15.07407,6137.25,0.795334,0.338689065,1.7685047396,53.84615385,0,42.30769231,0,3.846153846,0,0,0.0636105711
15.3033,16.48861,4719.62,0.724251,0.414229437,2.35308737,53.84615385,0,42.30769231,0,3.846153846,0,0,0.0492563598
8.07557,10.03963,2655.19,0.799791,0.66420708,4.0626087131,54.54545455,0,13.63636364,27.27272727,4.545454545,0,0,0.0467532052
5.16779,6.95787,3991.91,0.734987,0.609847397,4.0045476376,63.15789474,0,31.57894737,0,5.263157895,0,0,0.0453516033
8.88422,14.71155,3827.93,0.772975,0.491133458,2.4632756694,62.5,0,31.25,0,6.25,0,0,0.0483023659
8.71767,14.32862,5370.45,0.799677,0.400300772,2.2154646525,58.82352941,0,32.35294118,5.882352941,2.941176471,0,0,0.0584175191
4.37527,5.56825,2412.19,0.631795,0.745798422,4.965978585,63.15789474,0,31.57894737,0,5.263157895,0,0,0.0348902419
4.33419,6.19935,2063.82,0.584518,0.738643572,4.9780894531,51.85185185,0,33.33333333,11.11111111,3.703703704,0,0,0.0309580745
4.19894,5.82412,1984.88,0.58906,0.776418301,5.0930988074,51.85185185,0,29.62962963,7.407407407,11.11111111,0,0,0.0302471522
6.65702,8.93342,4927.86,0.786268,0.495246322,2.8005546656,48.27586207,0,34.48275862,13.79310345,3.448275862,0,0,0.0521762162
8.56833,11.30642,5101.5,0.759057,0.454843021,2.5800358971,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.0510292068
13.18543,16.52827,5148.16,0.786485,0.377540202,2.0541488913,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.0578911169
9.82867,10.47289,4400.46,0.700415,0.503386936,2.8661849632,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.0431933722
10.14111,12.89294,4342.9,0.765185,0.458903075,2.3614341591,46.66666667,0,30,6.666666667,16.66666667,0,0,0.0489513455
8.17951,9.20646,4760.8,0.755374,0.507400262,2.905341943,46.66666667,0,30,6.666666667,16.66666667,0,0,0.0486336219
10.83758,11.40401,6535.41,0.793695,0.349052678,2.0094649851,47.36842105,0,44.73684211,5.263157895,2.631578947,0,0,0.0642935836
9.60544,11.85963,6248.68,0.799213,0.401595706,2.0775421493,45.45454545,0,29.54545455,13.63636364,11.36363636,0,0,0.0565952287
9.37936,10.49863,7474.91,0.783877,0.342758175,2.0052326973,50,0,43.75,4.166666667,2.083333333,0,0,0.0636649472
8.75228,9.98144,5514.34,0.783031,0.464287322,2.2043261901,45.45454545,0,20.45454545,13.63636364,20.45454545,0,0,0.0484049207
9.39134,12.57045,6070.74,0.796652,0.380074525,2.240803491,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.0610668771
8.72137,9.38148,6023.24,0.779741,0.418396097,2.6475398191,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.0577992324
7.00169,8.52582,4639.65,0.783416,0.534314079,3.1912752748,53.33333333,0,23.33333333,13.33333333,10,0,0,0.0491752106
10.01545,14.33177,5631.1,0.792303,0.382295422,2.217150887,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.0586852448
7.83116,9.96643,5386.01,0.749133,0.45323979,2.6302665325,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.0502783455
9.40703,11.76282,5383.49,0.789758,0.440260266,2.5416092175,53.33333333,0,30,13.33333333,3.333333333,0,0,0.0539074145
8.34516,9.79431,5324.91,0.780421,0.484651686,3.0167116329,53.33333333,0,30,13.33333333,3.333333333,0,0,0.0527257359
10.23699,10.5288,4908.58,0.779783,0.465911056,2.6231459318,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.0519845095
8.28973,10.06913,5006.43,0.774335,0.511334913,3.1435042416,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.050065159
9.4407,11.21532,5947.59,0.767789,0.40138095,2.4421355112,50,0,40.625,6.25,3.125,0,0,0.0572046277
6.37449,8.37947,6551.32,0.764581,0.439034447,2.9981517388,50,0,40.625,6.25,3.125,0,0,0.057192092
8.4957,10.34588,5749.08,0.770656,0.419344575,2.3038106175,50,0,37.5,10,2.5,0,0,0.0547084935
8.74572,10.25312,4269.12,0.724843,0.537834779,3.2535599309,50,0,32.35294118,11.76470588,5.882352941,0,0,0.0452700722
8.51526,11.98256,6646.58,0.792019,0.354190759,2.0566449941,47.61904762,0,40.47619048,9.523809524,2.380952381,0,0,0.0635624394
7.63928,8.90636,5953.43,0.76825,0.416863974,2.3775605038,47.61904762,0,40.47619048,9.523809524,2.380952381,0,0,0.0550662584
8.76685,10.28615,3760.89,0.739378,0.588787193,3.3534989646,50,0,26.47058824,11.76470588,11.76470588,0,0,0.0425788908
10.06536,18.51882,4346.96,0.790461,0.376846834,1.9350723252,50,0,29.16666667,16.66666667,4.166666667,0,0,0.0565702589
8.78197,9.71461,6289.84,0.790722,0.427147471,2.6363785063,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.057743707
6.53823,8.56222,4557.82,0.748663,0.551435989,3.0875543966,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.0440691357
9.6878,11.13627,6066.94,0.772337,0.409054734,2.4291609359,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.0565972076
6.99856,8.80846,5968.99,0.762271,0.451342903,2.8611561474,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.0535045093
9.09081,10.14277,5841.43,0.78157,0.455837041,2.7749746855,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.0543011501
12.49851,13.66211,4825.95,0.767321,0.469208345,2.6866743872,50,0,26.92307692,15.38461538,7.692307692,0,0,0.0490417742
10.41657,12.9718,4738.88,0.781417,0.443475154,2.3033656766,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.0530574776
7.25611,8.88134,5231.35,0.777174,0.490968881,2.9150540209,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.0506327772
8.75369,9.78984,5844.92,0.771242,0.454308482,2.707275978,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.0528902498
8.44129,9.04581,5601.42,0.785231,0.480741579,2.7685726253,48.14814815,0,25.92592593,14.81481481,11.11111111,0,0,0.0514323058
8.89836,11.82588,5116.53,0.798934,0.440932593,2.3974852928,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.0528856861
8.83923,9.48769,5559,0.79143,0.481767886,2.7288594152,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.0515418918
8.9098,10.24127,5762.81,0.777562,0.436104383,2.5117301826,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.0541986165
8.89244,9.36356,5282.92,0.751355,0.478070359,2.8197792866,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.0490619024
7.88375,11.87691,5613.57,0.761203,0.401942257,2.5345235589,50,0,40.625,6.25,3.125,0,0,0.0562519136
6.56745,8.11878,6673.23,0.767708,0.439537645,3.0150749493,50,0,40.625,6.25,3.125,0,0,0.0574093776
9.84906,11.2119,5599.79,0.787906,0.438323673,2.436511988,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.0537979385
8.95497,9.67902,5247.56,0.765416,0.480357572,2.781464656,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.0498149347
10.89038,11.88457,4522.2,0.739827,0.498675933,2.8022904006,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.0456186955
9.90528,10.60855,4273.54,0.763462,0.504383714,2.6055132848,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.0468236659
7.11918,8.65135,4287.32,0.742538,0.559506869,3.1571871619,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.0445745234
7.86907,9.37268,4954.24,0.748809,0.507481288,3.0427118348,46.66666667,0,30,13.33333333,10,0,0,0.0473597986
9.34163,9.81141,5044.63,0.736434,0.48743391,2.7296722519,45.45454545,0,33.33333333,12.12121212,9.090909091,0,0,0.0469621239
8.38001,9.7075,5106.34,0.774776,0.471012581,2.8266735975,50,0,29.16666667,16.66666667,4.166666667,0,0,0.0517448466
8.0939,9.23866,6389.71,0.794241,0.427168038,2.641255334,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.0574056137
9.59902,11.39871,5966.46,0.789194,0.413160291,2.3486887455,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.0563167219
8.8732,9.59896,6040.33,0.774737,0.455672897,2.7539066,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.0529971985
8.55464,11.29052,5513.3,0.759062,0.42984413,2.5096514705,48.38709677,0,35.48387097,12.90322581,3.225806452,0,0,0.054842136
9.03904,9.81644,5432.57,0.735281,0.472916191,2.8795451355,48.38709677,0,35.48387097,12.90322581,3.225806452,0,0,0.0489389207
9.34573,11.18127,4442.35,0.757634,0.499341856,2.6087166379,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.046164319
7.01512,8.57685,4373.91,0.747066,0.551523089,3.0598127909,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.0446448091
8.72999,9.18893,4923.15,0.698565,0.480661579,2.7693300003,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.0449129706
8.71915,10.6635,6010.15,0.767909,0.402843757,2.2987512866,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.0558987122
12.65902,14.24542,5756.36,0.79699,0.41849353,2.3788604579,50,0,29.16666667,16.66666667,4.166666667,0,0,0.0561251682
9.7592,10.94323,5269.04,0.793118,0.486103887,3.020799364,53.33333333,0,30,13.33333333,3.333333333,0,0,0.053465238
6.77333,9.86226,4323.02,0.766057,0.536226993,3.0294648004,50,0,25,20,5,0,0,0.0466172021
6.20837,9.30313,4584.58,0.750913,0.520590143,3.1780315231,54.54545455,0,31.81818182,9.090909091,4.545454545,0,0,0.0491089839
7.53243,8.95787,5573.98,0.771182,0.428773315,2.3595628557,53.24675325,0,38.96103896,5.194805195,2.597402597,0,0,0.0533400782
8.72567,11.18091,4260.22,0.734887,0.455097441,2.2875269971,46.66666667,0,40,6.666666667,6.666666667,0,0,0.0473189617
9.9625,13.296,4787.45,0.749873,0.419944655,2.0024951811,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.0494448185
10.21498,14.93049,5476.19,0.797748,0.365387196,1.8055278107,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.0586969287
13.85323,14.94603,5326.43,0.756128,0.354440866,1.8793905275,45.45454545,0,45.45454545,6.060606061,3.03030303,0,0,0.058301095
15.70807,16.15839,5234.82,0.792817,0.384579512,2.2494354377,46.875,0,37.5,9.375,6.25,0,0,0.0589693691
15.39035,15.78535,3878.69,0.770249,0.442678675,2.5077491005,47.05882353,0,32.35294118,11.76470588,8.823529412,0,0,0.0514809202
15.15792,15.7188,4324.9,0.757093,0.40366315,2.2913673388,47.05882353,0,38.23529412,11.76470588,2.941176471,0,0,0.0533809554
9.82128,12.58868,4640.6,0.761769,0.427226888,2.348265937,45.71428571,0,37.14285714,11.42857143,5.714285714,0,0,0.0514972192
14.30278,14.86546,4941.82,0.735832,0.367038304,2.0920849138,44.44444444,0,47.22222222,5.555555556,2.777777778,0,0,0.0557904469
14.88649,15.53229,5537.35,0.787487,0.340569331,1.7792856863,42.85714286,0,39.28571429,14.28571429,3.571428571,0,0,0.0613331852
14.49201,15.07931,5381.82,0.764952,0.360737541,1.8719683546,41.93548387,0,41.93548387,12.90322581,3.225806452,0,0,0.0568500098
13.46485,13.98155,3898.15,0.72934,0.455892654,2.1061515192,41.17647059,0,32.35294118,11.76470588,14.70588235,0,0,0.0441168168
14.22295,15.25365,5297,0.776554,0.36201989,1.8569581438,40,0,40,16.66666667,3.333333333,0,0,0.0573792233
14.51594,15.06211,4721.35,0.726391,0.388725348,1.8594366838,40.625,0,40.625,12.5,6.25,0,0,0.0499984447
8.23965,13.69994,5577.65,0.764662,0.383669884,1.926947233,40.54054054,0,40.54054054,10.81081081,8.108108108,0,0,0.0552138169
13.57184,14.08979,4925.5,0.73813,0.385629815,1.8539192748,40.625,0,40.625,12.5,6.25,0,0,0.051719248
14.4834,14.90918,5346.51,0.780926,0.362310173,1.846006812,40,0,40,16.66666667,3.333333333,0,0,0.0581015965
9.85896,13.83847,6616.63,0.79551,0.320064922,1.80511823,44.44444444,0,47.22222222,5.555555556,2.777777778,0,0,0.0675221694
8.50511,10.94734,6944.1,0.783707,0.357935266,2.0000399771,48,0,42,4,6,0,0,0.061200978
7.74126,10.47802,5256.54,0.781557,0.472825743,2.1900763812,43.47826087,0,19.56521739,13.04347826,23.91304348,0,0,0.0468394264
5.8983,9.28878,3522.33,0.696885,0.592287586,3.1934127879,43.33333333,0,26.66666667,16.66666667,13.33333333,0,0,0.0384450338
9.25873,15.15972,4813.02,0.781896,0.418635076,2.0449898148,42.85714286,0,31.42857143,11.42857143,14.28571429,0,0,0.0517260995
17.66968,18.95795,3467.51,0.769937,0.401746921,1.8973144707,52.63157895,0,26.31578947,5.263157895,15.78947368,0,0,0.0515568058
9.72538,11.40303,4361.08,0.799876,0.46220585,2.4508175184,51.85185185,0,29.62962963,7.407407407,11.11111111,0,0,0.0517456209
9.81423,10.78416,6199.33,0.783803,0.429671333,2.7028755992,50,0,35.71428571,10.71428571,3.571428571,0,0,0.0559955541
11.52086,12.35339,5293.42,0.79385,0.364653056,1.6484116182,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.0583243837
10.68007,11.54787,5053.87,0.770198,0.461528951,2.5236754703,50,0,27.5,10,12.5,0,0,0.0483636643
10.4163,13.51229,5166.35,0.784168,0.459842467,2.2127778917,45.45454545,0,20.45454545,13.63636364,20.45454545,0,0,0.0475145347
8.95676,10.29232,5420.6,0.763872,0.491387787,2.8303015008,50,0,28.57142857,10.71428571,10.71428571,0,0,0.0486226841
7.43787,8.97217,5340.05,0.723987,0.465977112,2.641336378,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.0464433906
6.26094,8.50922,5155.37,0.772579,0.495363369,3.2465258415,51.51515152,0,33.33333333,12.12121212,3.03030303,0,0,0.0524284919
8.7835,10.13451,5637.96,0.796441,0.423149855,2.2780006341,55.55555556,0,30.55555556,11.11111111,2.777777778,0,0,0.0547503718
8.37694,10.26922,6095.03,0.785898,0.397486865,2.1785696861,48.57142857,0,34.28571429,14.28571429,2.857142857,0,0,0.0571638676
10.14799,11.44144,5546.02,0.78054,0.435445801,2.457360539,50,0,29.16666667,16.66666667,4.166666667,0,0,0.0533356226
7.91497,10.17866,5523.73,0.757058,0.461156468,2.6233445487,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.0495329468
8.36986,10.67245,6277.32,0.785245,0.378656206,1.965510634,43.75,0,34.375,12.5,9.375,0,0,0.0573727629
9.72626,11.38905,5659.37,0.790025,0.433530956,2.4691134697,50,0,29.16666667,16.66666667,4.166666667,0,0,0.0548073967
8.97102,11.35946,5212.62,0.781094,0.423603138,2.2743001243,50,0,29.16666667,16.66666667,4.166666667,0,0,0.0534785416
8.81919,10.49752,3703.42,0.717523,0.509728434,2.7924674745,53.33333333,0,30,13.33333333,3.333333333,0,0,0.043167481
7.32174,11.29379,6584.45,0.784466,0.368736899,2.0708952168,43.75,0,43.75,9.375,3.125,0,0,0.060697166
14.60938,15.22844,4602.64,0.77981,0.385538328,2.0647567842,49.54954955,0,39.63963964,7.207207207,3.603603604,0,0,0.0561819894
8.1089,9.10857,5734.96,0.784674,0.410864576,2.3729860656,51.80722892,0,40.96385542,4.819277108,2.409638554,0,0,0.0567067926
8.71113,10.91553,5118.32,0.791154,0.449736415,2.4049084234,54.43037975,0,32.91139241,5.063291139,7.594936709,0,0,0.0529866612
8.36909,13.27973,5393.64,0.765039,0.424927678,2.0919088411,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.0509428735
14.64338,15.28811,4295.15,0.749321,0.417601307,2.0395074482,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.0496446792
19.42883,19.97525,5432.87,0.76229,0.354945052,2.1340549476,42.85714286,0,50,4.761904762,2.380952381,0,0,0.060131767
15.38949,15.82242,5230.93,0.777346,0.351499596,1.9182852248,45.16129032,0,41.93548387,6.451612903,6.451612903,0,0,0.0598449707
7.87473,12.49606,6535.7,0.777424,0.364262517,2.153859663,45.45454545,0,45.45454545,6.060606061,3.03030303,0,0,0.0611436706
15.43373,16.39441,3788.89,0.788949,0.472833814,2.5839311608,50,0,21.875,12.5,15.625,0,0,0.0494094681
4.82587,6.99564,3575.73,0.690075,0.644105274,4.0512839001,50,0,28.125,12.5,9.375,0,0,0.0394336669
18.47582,19.47098,5006.38,0.766612,0.391291734,2.3020675037,45,0,42.5,10,2.5,0,0,0.0570989428
13.01732,14.28472,4825.76,0.777857,0.397253359,2.25182743,47.05882353,0,38.23529412,5.882352941,8.823529412,0,0,0.0554483349
