PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),NCH4 - 10 bar (mol/kg)
14.82805,16.21886,3843.32,0.697301,0.483177507,3.4971852943
9.0884,10.77722,5827.44,0.793785,0.410650531,3.0631357446
10.11823,11.11701,3407.86,0.693351,0.539782696,2.7543483628
15.985,17.27607,3979.32,0.724531,0.462941526,3.5485816222
16.05678,16.93543,3859.33,0.744531,0.461865046,2.6052289526
10.30835,11.20915,3635.15,0.711904,0.520787701,2.5514909453
16.06447,16.91739,3802.52,0.725209,0.4602644,2.7019912735
14.94635,16.98118,4091.55,0.662455,0.429263322,4.104781504
10.94734,11.62668,3422.01,0.650766,0.481510055,2.1029965769
13.63805,16.32899,4985.32,0.794131,0.321334605,2.5637747651
13.63805,15.55532,3921.76,0.665994,0.482001907,3.196212968
9.47631,10.82562,5675.26,0.770121,0.405429631,2.7684826597
10.72543,11.39653,2897.96,0.633318,0.539296668,2.0562187254
8.67386,10.47483,3882.79,0.703155,0.515918486,2.8567173111
8.42959,10.39285,5272.81,0.779973,0.438256562,2.8971816704
10.70298,12.50629,4492.63,0.754616,0.455938413,2.8579559293
15.97514,17.00347,4216.75,0.746135,0.421599722,2.7076211069
10.81223,11.56848,3614.94,0.699945,0.499121006,2.4819208148
10.43514,11.94956,3337.39,0.664025,0.511444935,2.3192568775
15.26338,16.19706,3355.31,0.675247,0.510253969,3.1784572421
8.68889,10.39197,5428.84,0.780198,0.428861621,2.6183063014
8.95766,10.45063,4937.47,0.749289,0.416656154,2.6190287373
16.75676,18.47575,4868.59,0.760272,0.405941511,3.955930401
10.77441,11.89009,4580.41,0.758797,0.456366732,2.9917905144
10.12086,11.48819,4038.1,0.723949,0.473101603,2.6016972423
10.31791,12.01213,4214.16,0.735174,0.474499903,2.7470287614
16.33354,18.12292,5055.67,0.744047,0.398363955,4.0188460848
10.6785,12.01972,4585.62,0.749392,0.44910781,3.0326108258
16.50405,18.49849,4005.54,0.700365,0.437321502,4.0672827683
10.49763,11.88881,3785.45,0.697743,0.492046694,2.3649529389
10.83231,11.74921,3396.61,0.651969,0.48370714,2.10238664
7.9178,10.67456,3740.65,0.712232,0.526466088,4.1904621121
6.79187,13.30506,4614.55,0.765439,0.482912208,4.0085694845
10.88302,11.41815,5405.52,0.753651,0.377952997,2.7459881241
10.09022,11.35547,4716.78,0.739041,0.396699232,2.8138687755
7.24865,11.76424,4777.41,0.741159,0.492507937,3.8436697711
7.50853,11.23052,5730.61,0.758736,0.458027946,4.5723982004
11.97589,14.32984,5864.71,0.777704,0.333638693,3.7300918878
9.8282,12.36948,6576.25,0.796828,0.315529365,2.7558713888
10.20215,11.96096,4271.98,0.737204,0.397153089,2.5167316364
9.97473,11.19724,3564.21,0.660491,0.496441361,2.9571033914
17.93004,19.73984,5658.87,0.799795,0.304239532,3.4839458947
13.36578,15.45473,5152.18,0.793128,0.296808018,2.8665779123
9.50519,11.54411,4761.69,0.715594,0.395744024,3.0118497835
12.75431,15.21198,4815.79,0.791694,0.327152976,2.6307109955
8.70934,11.4924,4439.36,0.712441,0.436203967,2.7946222432
10.06769,12.28855,4286.15,0.741606,0.427763505,2.7733351219
7.76784,10.00862,3767.9,0.667621,0.534704381,3.4693965466
13.02229,16.44223,4128.49,0.795345,0.3599576,2.7463298362
10.04821,11.31227,3698.94,0.716675,0.479943467,2.8965374155
6.82437,8.33889,3075.1,0.63243,0.599929334,3.6771409428
7.85407,10.24514,6074.09,0.761617,0.413778708,3.8075897242
9.48687,10.8569,5743.71,0.782892,0.390837655,3.4088697915
9.62278,12.28456,5561.72,0.798511,0.36417779,3.1552531685
9.27663,12.08795,5565.72,0.780548,0.367513424,3.0048283261
10.03157,12.68283,4965.62,0.76363,0.386333394,2.7136960751
8.33051,9.88719,4553.61,0.697333,0.482916743,3.3094219499
9.88269,12.13401,4533.97,0.728073,0.406002973,2.6011476261
7.98486,9.84737,3903.46,0.650382,0.507503716,3.164135658
9.88633,11.98252,4397.33,0.737534,0.407538141,2.5000379914
9.20892,10.56983,3754.37,0.660621,0.509422676,3.0238329591
10.03217,12.02246,4786.88,0.749268,0.419080438,2.799374445
7.54365,10.04009,4149.69,0.67656,0.523850548,3.3820062319
9.99234,10.73593,4397.3,0.727881,0.450569092,2.8175708395
6.60047,8.61585,3590.48,0.647751,0.563211364,3.4267856689
14.1024,17.13164,4547.39,0.797114,0.334004812,2.4629494722
9.4424,11.71008,4138.68,0.720798,0.445339749,2.5518437647
8.87146,10.22178,3410.73,0.638042,0.556674686,3.1017888408
9.89764,11.72636,4452.31,0.735924,0.446013096,2.6672768828
7.38935,9.92227,3812.53,0.658339,0.55751637,3.2397390417
11.21774,13.10396,6297.1,0.796116,0.346808435,3.6888688615
5.89345,10.17049,5338.31,0.718086,0.462411246,4.2073003471
11.27055,12.29665,6280.12,0.79838,0.359418877,3.1903816749
9.63181,11.48083,5877.52,0.787072,0.401622951,4.1676861429
13.07556,15.23002,5186.85,0.795253,0.304148825,2.821799955
9.90449,11.74307,4829.86,0.718219,0.405531767,2.9796984621
14.49433,18.32613,4675.19,0.791133,0.317069824,2.3042837756
9.38538,12.24657,4279.26,0.712707,0.422759766,2.3659251542
8.06166,10.35056,3705.33,0.627907,0.528449707,2.8894452925
10.84203,12.36814,6682.12,0.786859,0.357341963,3.483639376
10.0758,12.65611,4924.42,0.767565,0.384995436,2.7951684734
8.80543,10.73978,4517.39,0.70106,0.481244295,3.3943452732
8.7721,11.10968,4998.61,0.732913,0.402799329,3.5005081222
9.63982,11.62046,4792.63,0.737245,0.408037757,2.921360079
13.28317,16.76688,4953.06,0.781932,0.329974152,2.8716162537
8.36245,11.27378,4580.2,0.700055,0.439965536,3.0759496117
9.46485,11.16633,4906.59,0.799415,0.436481011,2.6698611908
10.21692,11.97639,4732.37,0.762417,0.376125229,2.7828295989
9.01816,10.34002,4258.1,0.69546,0.470156537,3.3645563798
7.55143,12.24243,5606.18,0.772337,0.416913098,4.0630973614
7.17973,12.33595,5682.07,0.742403,0.411472167,4.1670383944
13.3294,14.3053,3904.64,0.714849,0.467671569,4.908411355
7.47939,9.34014,5623.14,0.789605,0.451857906,4.8778104027
9.45872,18.55169,4254.19,0.756641,0.440528836,3.6848304608
7.11948,14.27252,5385.67,0.790367,0.415498631,3.9680803795
7.27806,10.77249,5267.79,0.767885,0.452597808,4.8992332301
8.59225,11.31784,4427.51,0.735997,0.454111658,3.3796797794
7.16074,10.42332,5201.21,0.772445,0.443152382,4.705349596
7.05968,13.9464,5475.91,0.775307,0.399030499,4.5209946675
7.50893,15.75573,6165.6,0.798654,0.334432542,3.467539199
12.74373,14.90657,5170.12,0.789808,0.358536114,3.4917867347
5.32508,7.03922,3898.18,0.675646,0.598518226,6.1428903316
15.13485,16.16105,4879.35,0.783821,0.334300567,2.8261645503
15.13485,15.99816,3337.9,0.642263,0.501450851,3.5928812615
14.9903,16.01709,4269.85,0.685899,0.436121695,4.003127351
15.11788,16.13006,4295.26,0.728184,0.431300514,2.7067043926
15.22811,16.15363,4135.15,0.733442,0.449181443,2.6865330338
14.30691,16.10342,3930.15,0.707115,0.474598099,3.3618488486
15.73503,17.1555,5069.51,0.759021,0.401464752,3.9744081053
6.31965,13.1406,5184.92,0.723148,0.442097715,3.2683419263
7.82707,17.41569,4185.79,0.728486,0.476251326,3.5393549851
6.20857,13.07748,5238.03,0.720368,0.421861466,3.5940667334
7.88214,17.34627,4127.35,0.722064,0.470039866,3.572306512
10.9085,13.76663,4811.97,0.777776,0.41485651,4.0107263363
7.92475,10.8496,4856.61,0.772463,0.440240035,4.4445391976
6.8937,9.74394,4772.82,0.757436,0.476100086,4.8509425063
8.33167,10.69172,4789.9,0.782683,0.44050415,4.4762911773
5.81737,8.06042,4704.19,0.719739,0.528518618,5.9742098881
11.27879,14.05471,4313.91,0.77766,0.367867676,3.4428100818
6.52455,9.79134,4143.81,0.695249,0.516229954,4.6529682464
4.76498,11.04102,3266.47,0.631483,0.628700784,5.6562502996
10.01886,11.51749,4490.3,0.754218,0.424598041,3.0534410471
6.86149,18.65642,3892.34,0.720455,0.51274464,6.0373237496
11.54517,14.97904,4540.24,0.792484,0.403098902,4.1978209238
11.92019,14.94776,4706.25,0.792152,0.392464943,3.935943496
14.00443,14.51498,4819.67,0.787216,0.402097895,4.3075576936
11.50096,16.31891,4498.33,0.761984,0.437291977,4.3344346922
11.23054,13.89464,4237.64,0.753356,0.44315567,3.9523226376
13.37943,13.5737,4321.4,0.760592,0.435550474,4.2984984779
10.88887,11.07276,4490.02,0.72822,0.499657873,4.9591329646
5.79721,10.6557,3249.23,0.624122,0.61903393,5.5473442477
19.74902,19.84844,3399.44,0.741748,0.425134292,4.5390232232
11.36283,11.53983,4644.38,0.758512,0.476370272,5.3015312329
12.67231,13.13469,4534.66,0.777766,0.423386413,3.9229998662
6.0446,7.36124,3148.56,0.60198,0.65021652,5.6147185412
6.34943,10.51362,3599.88,0.666454,0.617877854,5.4814798235
6.42207,8.29454,2998.78,0.597768,0.655122611,5.0273296938
9.33134,10.99411,4658.55,0.75327,0.467443114,4.6404006344
7.73042,10.02677,4792.62,0.752653,0.46945286,4.5135654024
7.75254,10.31844,4446.18,0.734711,0.475270709,4.1065280811
10.02541,12.94222,3306.98,0.74464,0.542825638,3.3733168773
7.47996,16.74197,2941.38,0.708068,0.557563085,3.2807583638
4.36151,4.91874,1266.91,0.495123,0.917984905,6.7408472021
15.67378,16.40707,2666.15,0.779615,0.523679014,4.8173973312
7.57707,10.56555,3823.51,0.681725,0.569462614,4.2185787959
6.84559,8.96832,3637.27,0.67937,0.568261226,4.2564967695
11.48064,15.5645,3440.51,0.725992,0.450713657,2.5854638621
4.48723,6.28392,3281.89,0.550259,0.68378267,4.2400958409
7.05877,9.89573,3679.81,0.648799,0.585772207,4.2992247422
11.98118,19.84109,3440.48,0.725311,0.449832247,2.9571191018
10.11839,12.00287,3680.39,0.732903,0.477322285,3.5795664027
7.28097,16.75163,3506.53,0.689561,0.50540417,3.6186219347
9.41923,12.0865,3791.77,0.707386,0.524827784,4.3529507233
8.84893,9.15493,3506.14,0.624391,0.612888608,4.0438010088
7.30046,9.70259,3325.82,0.63767,0.595996647,3.6506242177
5.02303,6.83415,795.958,0.370212,0.997265767,4.2961270711
8.5931,8.69901,601.958,0.298239,1.041990243,2.7045265604
10.21868,12.9491,3327.37,0.720367,0.541886766,2.6879854067
13.3549,18.69366,3262.27,0.740062,0.525526185,3.3414875698
17.97319,19.25799,3446.02,0.77508,0.493856228,3.8032745811
9.33825,10.70006,3591.01,0.72306,0.58159372,4.0168812901
12.13973,16.31699,3435.47,0.762716,0.462839699,2.9841083894
5.04075,6.8821,3409.4,0.685626,0.673294766,5.3106497715
6.55497,9.64105,3402.24,0.667744,0.644403541,3.7423947461
12.0923,13.99159,2905.12,0.717116,0.481021365,2.8683616831
7.61753,17.88784,3593.91,0.75784,0.494902389,3.1579526247
10.74861,12.97713,3460.43,0.738716,0.526592989,3.0903412007
7.3513,18.06335,2872.24,0.664916,0.66920216,5.3236968036
10.76245,13.52539,3474.2,0.754909,0.5260227,3.7394675152
12.99831,13.45546,3216.97,0.720491,0.571064469,3.9034969548
4.76652,8.61017,2075.51,0.542899,0.80335167,5.5696031421
9.79415,10.06368,3428.8,0.674037,0.635790173,4.3122584936
11.62345,12.22415,3311.43,0.722027,0.560293872,3.6474048252
7.46002,8.21479,3216.7,0.668218,0.622358654,3.2635615327
5.29279,6.78782,1413.35,0.390229,0.690948213,1.9945087654
7.82636,17.30199,3260.31,0.599971,0.481099352,3.1162425793
8.68418,8.91069,2549.32,0.523225,0.60930652,4.1737244968
9.45592,10.52336,5474.3,0.737665,0.421901372,3.1419222391
10.98114,11.23142,2652.66,0.574868,0.590816827,3.3715096969
8.80978,10.61016,5588.06,0.731155,0.439029881,4.0293134936
9.75671,19.70301,5630.2,0.799845,0.320528473,2.572198821
9.37577,13.69939,5743.7,0.786072,0.345837296,2.6905136319
10.0082,17.44813,5806.23,0.787218,0.339607749,2.6677854148
10.49594,12.34144,5744.33,0.78422,0.358120994,2.9493924503
9.16534,12.49731,6103.94,0.784845,0.356185348,3.0845969471
11.57441,13.38162,5316.63,0.785362,0.355432867,2.761026024
11.36161,13.90535,5623.51,0.791769,0.349869972,2.8561658749
8.85798,11.63184,5045.2,0.76213,0.421689255,4.2665242486
11.51189,12.25985,3498.36,0.665843,0.5064496,4.0115549568
12.27614,15.28127,5476.34,0.793983,0.366800411,3.7400046468
9.4787,12.18527,4208.32,0.706242,0.459438622,3.9896759377
8.58029,10.44343,4653.43,0.726094,0.447095404,3.9542820687
9.94335,11.03597,6260.74,0.794218,0.375692072,3.3740460227
7.97628,8.99928,3823.34,0.65988,0.53002652,4.1390968292
9.43102,11.57537,5491.83,0.78008,0.389175461,3.6261276428
8.69471,9.43888,4012.01,0.665427,0.533126656,4.8326702398
11.15518,14.89619,4976.57,0.759769,0.392452155,3.1225621625
11.70689,15.582,4054.37,0.779196,0.379592647,2.9865944131
7.02662,8.20981,3196.31,0.646423,0.569388971,4.1872824184
10.31539,10.98003,4346.72,0.724497,0.460130746,3.977529391
12.72866,12.91545,4515.83,0.741504,0.460783143,5.6815709787
6.76475,13.2953,5864.65,0.788553,0.408957634,4.5301822418
8.20419,13.445,6237.56,0.799308,0.35926889,3.5752079934
8.8,12.80846,4781.54,0.756064,0.425450443,4.5273191264
8.4281,12.78246,5060.65,0.772775,0.423461553,5.0922261111
9.95388,13.23942,4736.89,0.789978,0.418433334,4.0516226106
8.36786,11.24726,4601.29,0.784192,0.442529354,4.1331204638
7.37385,9.75513,4612.16,0.764069,0.478763578,4.4478916826
3.91361,4.81125,145.668,0.0898613,1.065819014,2.5458901816
11.8607,14.85211,3913.64,0.748625,0.375457022,3.2565032951
7.31649,8.88049,4333.94,0.726508,0.526298641,5.2235460356
4.47004,11.0042,3205.28,0.638139,0.635480914,5.7274316828
9.92626,11.44353,4364.23,0.774542,0.427778254,3.0664744275
8.41272,19.9833,3729.34,0.724137,0.52150364,5.3649055007
11.457,14.60459,4477.2,0.796333,0.407291822,3.9957150635
11.8558,15.00044,4517.02,0.79195,0.400419973,3.5919930237
14.51531,14.88033,4594.53,0.791705,0.408882513,3.9288581149
11.79486,16.16536,4327.64,0.761496,0.446055195,4.086239609
13.72326,14.10659,4389.86,0.772531,0.43750502,4.26194528
9.89452,10.1273,4514.99,0.729144,0.509251377,4.780368124
6.01115,10.36348,3288.66,0.643585,0.628909938,6.0466870285
19.28354,19.36713,3519.95,0.752322,0.434427901,3.9474122049
11.29369,11.44013,4571.1,0.753093,0.48591571,4.7145424917
12.47337,12.72992,4621.27,0.783269,0.429296656,3.5968360124
6.3813,10.57565,3644.61,0.676078,0.621845913,5.4670263867
5.25841,7.15142,2859.77,0.592901,0.656688704,5.1869956279
5.58772,7.76023,2974.47,0.610226,0.667317117,5.1275595471
16.97527,17.41251,4228.61,0.778405,0.428138156,4.1302429845
9.85833,10.2402,4481.92,0.752306,0.474793381,4.1319920244
7.29884,10.37308,4498.07,0.752641,0.473149912,4.0713229733
7.83116,9.82875,4310.3,0.741348,0.485066981,4.0325189791
7.22361,9.11305,5644.77,0.722552,0.447683707,5.0415183682
9.02087,9.98565,6313.45,0.770837,0.372042996,3.5426349274
10.23337,10.5451,3474.37,0.621559,0.523276975,3.7118449819
9.26412,11.54306,5658.92,0.760908,0.386050342,3.9124449666
10.32915,16.97072,5587.53,0.78174,0.340399392,3.8217826786
8.41952,9.00222,3863.98,0.640035,0.528651798,5.1127678227
5.32734,8.38848,5230.57,0.636159,0.495815331,4.6838645061
9.43969,10.34954,5588.61,0.699201,0.417661783,3.356571593
10.09457,12.37233,6857.95,0.798492,0.288858354,2.7338268542
7.58702,8.17172,2931.79,0.53847,0.581688482,3.092267802
8.52108,10.21624,5194.71,0.689386,0.428886409,3.6109332429
9.79818,10.72857,6877.18,0.795433,0.294303781,2.7885181203
10.35024,12.5113,6696.26,0.796873,0.290400678,2.6614217599
9.01384,18.38374,5639.95,0.767286,0.315849106,2.5362965552
10.94699,16.6731,6138.71,0.760797,0.334801698,2.7457316095
9.28076,13.85311,5911.31,0.751407,0.353355971,2.9635381441
9.48211,11.9834,5836.95,0.74385,0.349641465,2.7251070764
9.70214,12.05844,5544.15,0.751863,0.349551588,2.7345746975
10.18205,13.24539,5980.47,0.761128,0.344004886,2.9052604564
8.46691,11.52007,4452.63,0.741833,0.477890081,3.9685851226
10.22073,11.31385,5607.08,0.790749,0.399526522,3.0474569152
10.94451,11.17121,3349.64,0.676131,0.562873067,3.5614729939
9.37169,11.38294,5178.08,0.790873,0.412830417,3.6722521678
11.58307,11.94197,2888.09,0.665258,0.568508502,4.0344204056
11.2088,13.72224,5119.77,0.783203,0.413956626,3.4114193479
6.63354,8.84017,4266.36,0.715691,0.560719957,4.6378992104
8.54546,9.84043,5126.85,0.758127,0.468965785,2.9842348283
8.75609,11.55053,4326.12,0.747377,0.488432907,3.3642482981
10.61803,12.70051,4530.57,0.742178,0.486184967,3.179845835
5.88089,7.60545,4551.1,0.722929,0.557179345,4.4902900652
8.8465,10.04925,5117.69,0.760427,0.464876809,3.1484527899
8.28258,9.66774,2728.18,0.596101,0.660056834,3.156450566
8.33522,11.06107,4641.83,0.75587,0.484096695,3.5783129821
9.7729,12.80653,4099.73,0.729942,0.484533786,3.0546993917
10.59072,12.52739,4887.44,0.797469,0.394013705,2.6582181732
4.66237,7.47423,2767.95,0.630872,0.720895037,4.4287928216
9.39297,12.3135,5032.39,0.799245,0.419934479,2.3204000023
9.73039,12.73938,5012.19,0.799862,0.420447943,2.3068379136
9.23664,10.00514,4975.48,0.795836,0.430500674,2.2127323709
12.32213,13.60378,4724.84,0.795063,0.411068467,2.1397774618
9.10197,11.38373,4940.05,0.798092,0.424922804,2.3619513073
8.19466,12.28168,4493.8,0.746121,0.510237319,2.6667001088
6.38921,9.30069,4948.6,0.734337,0.525932358,5.5274358534
8.83341,9.91249,5507.79,0.77846,0.438849131,4.16636451
8.70377,10.27055,3069.77,0.644352,0.615262883,4.6798998655
8.25654,11.31084,4922.69,0.774221,0.451086637,4.2842289788
9.74125,12.53587,4958.26,0.76333,0.411654034,4.4792285758
7.50747,10.85634,4956.44,0.7546,0.44007862,4.6301169012
11.15351,14.37315,4805.73,0.784845,0.361119271,3.8182124229
5.47357,7.94443,4423.2,0.676293,0.536655021,5.4345401404
6.16617,9.68431,4924.71,0.738652,0.479822161,5.3729699424
7.7376,9.88292,5039.14,0.746178,0.457300429,4.8067874137
13.3633,19.35953,4509.71,0.781648,0.36143748,3.5298196554
10.89921,13.66264,4179.13,0.729233,0.367225983,3.4667342064
6.87935,7.93949,4868.27,0.696235,0.532738018,6.2590248506
8.21767,17.72976,4960.38,0.798512,0.371911221,4.4680250534
4.46691,12.11213,2496.7,0.558886,0.640900694,4.6359645364
9.71894,11.48246,4555.76,0.732652,0.427379128,3.0649976655
7.42444,18.67237,3692.31,0.684562,0.514034447,5.4696092824
11.32378,14.07217,4746.78,0.767444,0.394754103,3.808988395
13.83509,14.22614,4884.55,0.766426,0.403957961,4.2271476561
11.40602,15.72271,4448,0.739366,0.439030422,4.431338977
13.1408,13.52798,4260.52,0.732755,0.436509563,3.7681766353
9.87474,10.34269,4423.57,0.697426,0.498822912,4.6550035233
5.72211,10.45233,3232.99,0.603493,0.619233268,6.2377381767
17.72643,17.79833,3476.38,0.714749,0.424432574,4.0154695396
11.32504,11.53171,4326.76,0.726756,0.477702255,5.0890162435
11.95242,12.22525,4732.37,0.755104,0.421949275,3.7826832047
5.43758,7.01382,3043.71,0.578396,0.64730374,5.5581881206
16.81698,17.27417,4319.28,0.745063,0.422877176,4.164166391
8.72959,9.78905,4661.14,0.722159,0.470998552,4.643899184
7.92198,9.4582,4912.27,0.727817,0.470785833,4.8041119706
7.48378,10.05001,4389.58,0.719391,0.474442126,4.2653789885
9.92442,10.95988,4521.18,0.79039,0.396867881,3.6456793142
7.61311,7.91434,2882.36,0.648976,0.595301822,5.4869421693
8.96048,12.38415,3903.32,0.725672,0.475285342,3.4325173688
10.30512,11.34867,4407.61,0.736915,0.476371384,3.9366010348
12.97987,13.46719,4369.15,0.749487,0.478612124,5.2399344103
7.30375,12.98767,5523.53,0.782539,0.430414943,4.2440898012
9.53156,12.73771,4638.9,0.763581,0.442392881,4.2905580413
8.78032,12.21608,4919.9,0.7703,0.440985291,4.8110934824
10.56815,14.79247,4958.55,0.797857,0.372424397,3.3080511276
10.4073,16.28319,4176.02,0.75932,0.416149891,2.8445876396
7.91424,9.70641,4490.58,0.727516,0.441585566,3.7938747866
9.54996,10.70155,6354.85,0.787279,0.373807751,3.4645846169
11.41411,11.60718,3445.2,0.653788,0.531326844,3.9720386823
9.58611,12.41904,5663.35,0.774884,0.390650271,4.0407590421
11.17268,11.39975,3515.99,0.659969,0.534276057,4.7783579897
10.11694,13.72976,5671.29,0.774382,0.391414932,3.8433032338
7.49893,9.27982,4892.2,0.754296,0.454277488,3.9040678935
9.11317,12.22625,5565.17,0.794104,0.393912068,3.7660361166
10.25437,14.51945,5302.31,0.789098,0.385374587,3.226737415
12.53267,12.83005,2797.32,0.645593,0.543015646,3.5052178697
10.32341,13.78941,5567.16,0.796542,0.3961312,3.6708187549
9.31092,14.17996,4376.82,0.730774,0.417860338,3.187678924
5.8699,9.71501,4801.69,0.730248,0.513107214,5.5040709556
9.91401,10.61791,3191.77,0.640009,0.596205822,4.9613786999
8.85886,11.0758,4573.29,0.758343,0.440580802,4.1637502002
5.7868,9.76087,4038.57,0.701228,0.575813895,4.5382412437
7.92903,11.9602,4289.51,0.75767,0.489564525,3.6849905432
7.19876,10.423,5606.92,0.794254,0.446041733,4.2112763526
12.78859,13.11115,3301.52,0.72945,0.537853736,5.5620734321
7.07868,12.14932,4601.99,0.77047,0.487442127,4.759218216
9.87515,13.54561,4186.98,0.757184,0.423356902,3.8194383854
