PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 1 bar (mol/kg)
7.5458,12.0894,4611.52,0.786277,0.485244172,11.8870602345,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.5952047799
6.25853,7.27711,1168.24,0.444504,0.840939574,14.5921020525,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.3937681202
11.9835,15.62771,4153.96,0.7919,0.423612226,10.9290450279,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.4382041716
7.57328,9.22895,2904.17,0.657944,0.635418339,13.8368725819,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.6603313174
10.59124,12.80099,4586.04,0.736051,0.48138749,11.1439951659,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.462807478
14.70641,16.29204,5614.88,0.79807,0.39294651,9.8897459772,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.4276038553
6.49558,9.96722,4653.11,0.736432,0.512132604,13.1281270042,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.6625804133
11.6654,13.83305,4839.36,0.787544,0.419246857,9.7188085302,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.4056885749
6.18787,8.29751,5161.26,0.736357,0.527046091,11.8042187204,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.6356952431
9.21894,11.82111,4933,0.757472,0.456293533,11.034915783,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.4669976239
8.81242,11.45317,5256.32,0.766738,0.447822947,12.1666706429,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.5330590589
8.71726,10.60732,5944.5,0.793857,0.409021972,8.1412092604,50,0,31.81818182,9.090909091,9.090909091,0,0,0.3251987272
15.26464,16.31905,4659.11,0.769207,0.434328774,12.4857547765,50,0,31.81818182,9.090909091,9.090909091,0,0,0.575976467
5.42406,9.23145,4240.6,0.704314,0.566371237,12.8515887022,50,0,31.81818182,9.090909091,9.090909091,0,0,0.692215135
10.81839,12.85775,4512.99,0.76132,0.456006126,10.6982994344,50,0,31.81818182,9.090909091,9.090909091,0,0,0.433185163
6.94826,10.65009,4743.69,0.737906,0.49510379,12.491531973,50,0,31.81818182,9.090909091,9.090909091,0,0,0.5156850427
9.21065,10.38865,5363.67,0.752067,0.429531981,8.9800432324,52,0,36,8,4,0,0,0.3486472231
9.07041,12.80956,6064.02,0.795351,0.371591289,7.7243076008,52,0,36,8,4,0,0,0.3184687198
15.09237,16.05001,4049.87,0.719442,0.452702468,14.0224563828,52,0,36,8,4,0,0,0.5669565697
5.09293,7.89975,3939.32,0.653421,0.585984834,14.3413469198,52,0,36,8,4,0,0,0.7503588747
9.51042,10.71196,4800.08,0.74573,0.447175107,9.4713986112,52,0,36,8,4,0,0,0.3547150365
9.69994,13.75508,4603.63,0.780409,0.443588026,9.2498418415,50,0,20.83333333,8.333333333,20.83333333,0,0,0.2811590869
14.98145,15.79589,3049.27,0.699729,0.544989648,11.4785072804,50,0,20.83333333,8.333333333,20.83333333,0,0,0.3731405042
9.55182,12.50483,3191.46,0.722208,0.570793776,13.9632323667,50,0,20.83333333,8.333333333,20.83333333,0,0,0.5192395875
5.66894,6.04989,3586.85,0.696485,0.687474619,13.3409308221,50,0,20.83333333,8.333333333,20.83333333,0,0,0.7906648222
8.4755,13.02143,5430.38,0.734402,0.425874651,8.940670814,45.16129032,0,41.93548387,6.451612903,6.451612903,0,0,0.3260489878
13.58528,15.9932,3128.52,0.626327,0.515279731,16.8836741784,45.16129032,0,41.93548387,6.451612903,6.451612903,0,0,0.7350901831
12.62629,13.07808,4859.92,0.756378,0.408945503,8.457047998,45.16129032,0,41.93548387,6.451612903,6.451612903,0,0,0.2977784887
10.53008,12.84576,4952.98,0.799933,0.446709996,9.4467433632,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.4110940929
7.18797,7.85573,1708.18,0.539031,0.686939478,14.0822956214,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.3973820276
7.74551,12.51457,4643.49,0.790955,0.482399914,11.7891956538,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.6077218311
6.54077,7.10339,764.537,0.299259,0.838751987,14.8205249377,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.3848822954
6.20208,9.08813,5265.23,0.760126,0.525258001,12.0947202222,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.7115272881
8.68201,11.75982,5338.33,0.773882,0.447635152,12.1186660825,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.5429832008
7.93522,10.36668,5446.94,0.794148,0.448399789,9.7051439681,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,0.447890339
13.51337,15.77751,4757.49,0.794111,0.465899417,13.687660097,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,0.8084930994
10.47233,12.66675,4486.09,0.756779,0.484696035,10.1274796527,50,0,30,15,5,0,0,0.3900639704
6.2007,9.60536,4402.79,0.751258,0.524333287,11.7413158878,50,0,30,15,5,0,0,0.5718771328
6.18126,9.04255,5318.29,0.776421,0.528087381,11.8332927628,50,0,30,15,5,0,0,0.6650621448
4.11228,6.13197,528.262,0.245763,0.91302795,16.0978006398,50,0,30,15,5,0,0,0.240791488
9.0204,13.38564,5063.84,0.786182,0.453704309,10.8410632974,50,0,30,15,5,0,0,0.4591051446
12.46095,15.33616,4718.33,0.767933,0.453469625,12.7177578982,52.17391304,0,30.43478261,8.695652174,8.695652174,0,0,0.5336127806
7.64776,11.06458,4346.68,0.727254,0.521744937,12.256105901,52.17391304,0,30.43478261,8.695652174,8.695652174,0,0,0.5084864461
8.48667,10.78262,4674.83,0.782604,0.439199115,13.6330950162,60,0,35,0,5,0,0,0.6426146083
9.17161,11.03796,5036.92,0.760588,0.433577036,11.95724932,60,0,35,0,5,0,0,0.5158921936
6.95131,12.20632,4627.65,0.768234,0.46786711,12.3353183762,60,0,35,0,5,0,0,0.6711584607
7.64382,8.83153,5863.3,0.793351,0.472669339,11.4884707765,60,0,35,0,5,0,0,0.7586895925
6.18142,6.5801,766.891,0.306524,0.817428961,15.1137205339,60,0,35,0,5,0,0,0.4050719979
11.19964,15.1194,4767.2,0.781052,0.409927401,11.2284119204,60,0,35,0,5,0,0,0.504132589
7.47094,8.6849,3158.55,0.623112,0.614891101,14.4979235295,60,0,35,0,5,0,0,0.8080987795
14.90151,16.9875,4864.18,0.793939,0.427460742,12.524786756,54.54545455,0,31.81818182,0,13.63636364,0,0,0.5834399849
6.29834,10.01809,4312.27,0.731436,0.552431942,13.4894417099,54.54545455,0,31.81818182,0,13.63636364,0,0,0.739323258
11.2912,13.9143,4777.94,0.781068,0.444985046,11.8118693059,54.54545455,0,31.81818182,0,13.63636364,0,0,0.5292305922
9.73262,15.07407,6137.25,0.795334,0.338689065,7.6088961575,53.84615385,0,42.30769231,0,3.846153846,0,0,0.3146815534
15.3033,16.48861,4719.62,0.724251,0.414229437,11.3574507913,53.84615385,0,42.30769231,0,3.846153846,0,0,0.4374347476
8.07557,10.03963,2655.19,0.799791,0.66420708,13.0636740448,54.54545455,0,13.63636364,27.27272727,4.545454545,0,0,0.706089388
5.16779,6.95787,3991.91,0.734987,0.609847397,14.0166525393,63.15789474,0,31.57894737,0,5.263157895,0,0,1.2300666447
8.88422,14.71155,3827.93,0.772975,0.491133458,9.3004080975,62.5,0,31.25,0,6.25,0,0,0.3964336427
8.71767,14.32862,5370.45,0.799677,0.400300772,8.7608332849,58.82352941,0,32.35294118,5.882352941,2.941176471,0,0,0.3906494122
4.37527,5.56825,2412.19,0.631795,0.745798422,17.7236149338,63.15789474,0,31.57894737,0,5.263157895,0,0,1.9539580235
4.33419,6.19935,2063.82,0.584518,0.738643572,17.8490150562,51.85185185,0,33.33333333,11.11111111,3.703703704,0,0,1.2043892365
4.19894,5.82412,1984.88,0.58906,0.776418301,17.6499330957,51.85185185,0,29.62962963,7.407407407,11.11111111,0,0,1.1678276701
6.65702,8.93342,4927.86,0.786268,0.495246322,10.1592289627,48.27586207,0,34.48275862,13.79310345,3.448275862,0,0,0.5611144696
8.56833,11.30642,5101.5,0.759057,0.454843021,10.0845697277,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.4310820005
13.18543,16.52827,5148.16,0.786485,0.377540202,9.7937465292,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.3878201204
9.82867,10.47289,4400.46,0.700415,0.503386936,11.1247143772,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.4437499641
10.14111,12.89294,4342.9,0.765185,0.458903075,9.414165411,46.66666667,0,30,6.666666667,16.66666667,0,0,0.3429041024
8.17951,9.20646,4760.8,0.755374,0.507400262,11.1693060936,46.66666667,0,30,6.666666667,16.66666667,0,0,0.5311936782
10.83758,11.40401,6535.41,0.793695,0.349052678,9.5250841889,47.36842105,0,44.73684211,5.263157895,2.631578947,0,0,0.4265168278
9.60544,11.85963,6248.68,0.799213,0.401595706,8.5409865027,45.45454545,0,29.54545455,13.63636364,11.36363636,0,0,0.3411699803
9.37936,10.49863,7474.91,0.783877,0.342758175,8.0612433954,50,0,43.75,4.166666667,2.083333333,0,0,0.3638110662
8.75228,9.98144,5514.34,0.783031,0.464287322,8.7780464095,45.45454545,0,20.45454545,13.63636364,20.45454545,0,0,0.3225521649
9.39134,12.57045,6070.74,0.796652,0.380074525,8.5860688139,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.3926663955
8.72137,9.38148,6023.24,0.779741,0.418396097,9.9348153041,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.4793431056
7.00169,8.52582,4639.65,0.783416,0.534314079,11.990149083,53.33333333,0,23.33333333,13.33333333,10,0,0,0.6919738052
10.01545,14.33177,5631.1,0.792303,0.382295422,9.4182637822,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.4006136477
7.83116,9.96643,5386.01,0.749133,0.45323979,11.6623603638,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.528469391
9.40703,11.76282,5383.49,0.789758,0.440260266,9.4953254075,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4294143729
8.34516,9.79431,5324.91,0.780421,0.484651686,11.5677804134,53.33333333,0,30,13.33333333,3.333333333,0,0,0.6497593098
10.23699,10.5288,4908.58,0.779783,0.465911056,9.8975400028,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.4365964187
8.28973,10.06913,5006.43,0.774335,0.511334913,12.2797649532,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.7287230026
9.4407,11.21532,5947.59,0.767789,0.40138095,9.6023319012,50,0,40.625,6.25,3.125,0,0,0.4222737807
6.37449,8.37947,6551.32,0.764581,0.439034447,11.8411439382,50,0,40.625,6.25,3.125,0,0,0.7370663757
8.4957,10.34588,5749.08,0.770656,0.419344575,9.3655802435,50,0,37.5,10,2.5,0,0,0.399643588
8.74572,10.25312,4269.12,0.724843,0.537834779,13.0273977404,50,0,32.35294118,11.76470588,5.882352941,0,0,0.7399687122
8.51526,11.98256,6646.58,0.792019,0.354190759,8.3704311021,47.61904762,0,40.47619048,9.523809524,2.380952381,0,0,0.3678784696
7.63928,8.90636,5953.43,0.76825,0.416863974,9.6075272208,47.61904762,0,40.47619048,9.523809524,2.380952381,0,0,0.4442326187
8.76685,10.28615,3760.89,0.739378,0.588787193,13.5308712424,50,0,26.47058824,11.76470588,11.76470588,0,0,0.800819452
10.06536,18.51882,4346.96,0.790461,0.376846834,8.5519362422,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2743904892
8.78197,9.71461,6289.84,0.790722,0.427147471,10.3495359491,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5100730712
6.53823,8.56222,4557.82,0.748663,0.551435989,11.8242503245,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.5630855413
9.6878,11.13627,6066.94,0.772337,0.409054734,10.2160881845,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.470927571
6.99856,8.80846,5968.99,0.762271,0.451342903,11.0745027086,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.5856807725
9.09081,10.14277,5841.43,0.78157,0.455837041,11.1810093332,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.6030590871
12.49851,13.66211,4825.95,0.767321,0.469208345,11.2558407686,50,0,26.92307692,15.38461538,7.692307692,0,0,0.4600721722
10.41657,12.9718,4738.88,0.781417,0.443475154,8.569600863,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.3425041841
7.25611,8.88134,5231.35,0.777174,0.490968881,11.1912789607,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.5444405549
8.75369,9.78984,5844.92,0.771242,0.454308482,10.619395527,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.5001949965
8.44129,9.04581,5601.42,0.785231,0.480741579,10.9144669843,48.14814815,0,25.92592593,14.81481481,11.11111111,0,0,0.5205562141
8.89836,11.82588,5116.53,0.798934,0.440932593,11.2941005813,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.4649839086
8.83923,9.48769,5559,0.79143,0.481767886,10.7186032617,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.4949008095
8.9098,10.24127,5762.81,0.777562,0.436104383,10.6482478202,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.4912277327
8.89244,9.36356,5282.92,0.751355,0.478070359,11.0242725312,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.506488643
7.88375,11.87691,5613.57,0.761203,0.401942257,11.7203028258,50,0,40.625,6.25,3.125,0,0,0.5634258861
6.56745,8.11878,6673.23,0.767708,0.439537645,11.8263574319,50,0,40.625,6.25,3.125,0,0,0.7596306554
9.84906,11.2119,5599.79,0.787906,0.438323673,10.2259453185,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.4503728653
8.95497,9.67902,5247.56,0.765416,0.480357572,10.894970893,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.4937946487
10.89038,11.88457,4522.2,0.739827,0.498675933,11.8893506753,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.5040402215
9.90528,10.60855,4273.54,0.763462,0.504383714,10.0621491999,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3735517761
7.11918,8.65135,4287.32,0.742538,0.559506869,12.054666816,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.5868387619
7.86907,9.37268,4954.24,0.748809,0.507481288,12.0523200585,46.66666667,0,30,13.33333333,10,0,0,0.6107476963
9.34163,9.81141,5044.63,0.736434,0.48743391,10.389428245,45.45454545,0,33.33333333,12.12121212,9.090909091,0,0,0.4739674931
8.38001,9.7075,5106.34,0.774776,0.471012581,10.9476080149,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5161931119
8.0939,9.23866,6389.71,0.794241,0.427168038,10.2998160007,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5151093446
9.59902,11.39871,5966.46,0.789194,0.413160291,9.9719707092,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4460583829
8.8732,9.59896,6040.33,0.774737,0.455672897,10.7777166676,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.5264879252
8.55464,11.29052,5513.3,0.759062,0.42984413,10.9173423556,48.38709677,0,35.48387097,12.90322581,3.225806452,0,0,0.5010255049
9.03904,9.81644,5432.57,0.735281,0.472916191,11.1545129206,48.38709677,0,35.48387097,12.90322581,3.225806452,0,0,0.5258569922
9.34573,11.18127,4442.35,0.757634,0.499341856,11.6197196459,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.4422778058
7.01512,8.57685,4373.91,0.747066,0.551523089,11.6428619938,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.5388302799
8.72999,9.18893,4923.15,0.698565,0.480661579,10.5894473378,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.4301317278
8.71915,10.6635,6010.15,0.767909,0.402843757,10.4205998424,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.4287843034
12.65902,14.24542,5756.36,0.79699,0.41849353,9.6970049312,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4251572058
9.7592,10.94323,5269.04,0.793118,0.486103887,12.0410125389,53.33333333,0,30,13.33333333,3.333333333,0,0,0.7402148993
6.77333,9.86226,4323.02,0.766057,0.536226993,11.650340382,50,0,25,20,5,0,0,0.6351065486
6.20837,9.30313,4584.58,0.750913,0.520590143,12.1279609724,54.54545455,0,31.81818182,9.090909091,4.545454545,0,0,0.7349617713
7.53243,8.95787,5573.98,0.771182,0.428773315,8.7566212788,53.24675325,0,38.96103896,5.194805195,2.597402597,0,0,0.3923225688
8.72567,11.18091,4260.22,0.734887,0.455097441,8.8082483695,46.66666667,0,40,6.666666667,6.666666667,0,0,0.3037232198
9.9625,13.296,4787.45,0.749873,0.419944655,8.7191093298,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.2762777173
10.21498,14.93049,5476.19,0.797748,0.365387196,7.9926970527,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.3039381689
13.85323,14.94603,5326.43,0.756128,0.354440866,8.7059731784,45.45454545,0,45.45454545,6.060606061,3.03030303,0,0,0.3316497818
15.70807,16.15839,5234.82,0.792817,0.384579512,9.4662099284,46.875,0,37.5,9.375,6.25,0,0,0.3620001024
15.39035,15.78535,3878.69,0.770249,0.442678675,10.3469847921,47.05882353,0,32.35294118,11.76470588,8.823529412,0,0,0.3733786244
15.15792,15.7188,4324.9,0.757093,0.40366315,10.2185619741,47.05882353,0,38.23529412,11.76470588,2.941176471,0,0,0.3818313202
9.82128,12.58868,4640.6,0.761769,0.427226888,11.4279745263,45.71428571,0,37.14285714,11.42857143,5.714285714,0,0,0.4688040469
14.30278,14.86546,4941.82,0.735832,0.367038304,8.548228089,44.44444444,0,47.22222222,5.555555556,2.777777778,0,0,0.2977875501
14.88649,15.53229,5537.35,0.787487,0.340569331,8.6714855228,42.85714286,0,39.28571429,14.28571429,3.571428571,0,0,0.318247263
14.49201,15.07931,5381.82,0.764952,0.360737541,8.3426798513,41.93548387,0,41.93548387,12.90322581,3.225806452,0,0,0.2930252643
13.46485,13.98155,3898.15,0.72934,0.455892654,9.1098043735,41.17647059,0,32.35294118,11.76470588,14.70588235,0,0,0.2562918762
14.22295,15.25365,5297,0.776554,0.36201989,8.7569271572,40,0,40,16.66666667,3.333333333,0,0,0.3114783052
14.51594,15.06211,4721.35,0.726391,0.388725348,7.9918011455,40.625,0,40.625,12.5,6.25,0,0,0.2462631417
8.23965,13.69994,5577.65,0.764662,0.383669884,8.2026428052,40.54054054,0,40.54054054,10.81081081,8.108108108,0,0,0.3009652875
13.57184,14.08979,4925.5,0.73813,0.385629815,7.8636968192,40.625,0,40.625,12.5,6.25,0,0,0.2569422443
14.4834,14.90918,5346.51,0.780926,0.362310173,7.9360209097,40,0,40,16.66666667,3.333333333,0,0,0.2933652266
9.85896,13.83847,6616.63,0.79551,0.320064922,7.8016004716,44.44444444,0,47.22222222,5.555555556,2.777777778,0,0,0.3424620563
8.50511,10.94734,6944.1,0.783707,0.357935266,8.634524665,48,0,42,4,6,0,0,0.3733231278
7.74126,10.47802,5256.54,0.781557,0.472825743,9.9753411414,43.47826087,0,19.56521739,13.04347826,23.91304348,0,0,0.3506974736
5.8983,9.28878,3522.33,0.696885,0.592287586,12.4675451309,43.33333333,0,26.66666667,16.66666667,13.33333333,0,0,0.5308641997
9.25873,15.15972,4813.02,0.781896,0.418635076,8.9178354908,42.85714286,0,31.42857143,11.42857143,14.28571429,0,0,0.3243847217
17.66968,18.95795,3467.51,0.769937,0.401746921,9.6438443862,52.63157895,0,26.31578947,5.263157895,15.78947368,0,0,0.277492833
9.72538,11.40303,4361.08,0.799876,0.46220585,12.5714585584,51.85185185,0,29.62962963,7.407407407,11.11111111,0,0,0.5272874431
9.81423,10.78416,6199.33,0.783803,0.429671333,10.5816373795,50,0,35.71428571,10.71428571,3.571428571,0,0,0.5379696888
11.52086,12.35339,5293.42,0.79385,0.364653056,6.7024181047,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.2425988854
10.68007,11.54787,5053.87,0.770198,0.461528951,10.4387932223,50,0,27.5,10,12.5,0,0,0.4043574765
10.4163,13.51229,5166.35,0.784168,0.459842467,9.8888346284,45.45454545,0,20.45454545,13.63636364,20.45454545,0,0,0.3381682922
8.95676,10.29232,5420.6,0.763872,0.491387787,10.9722248333,50,0,28.57142857,10.71428571,10.71428571,0,0,0.5167687944
7.43787,8.97217,5340.05,0.723987,0.465977112,12.604555605,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.4720951196
6.26094,8.50922,5155.37,0.772579,0.495363369,12.5569326289,51.51515152,0,33.33333333,12.12121212,3.03030303,0,0,0.8281417486
8.7835,10.13451,5637.96,0.796441,0.423149855,9.4939988099,55.55555556,0,30.55555556,11.11111111,2.777777778,0,0,0.39882791
8.37694,10.26922,6095.03,0.785898,0.397486865,10.4462487005,48.57142857,0,34.28571429,14.28571429,2.857142857,0,0,0.4215706025
10.14799,11.44144,5546.02,0.78054,0.435445801,9.6893011924,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4281130042
7.91497,10.17866,5523.73,0.757058,0.461156468,10.011244417,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.4144990051
8.36986,10.67245,6277.32,0.785245,0.378656206,8.9337713855,43.75,0,34.375,12.5,9.375,0,0,0.3249275346
9.72626,11.38905,5659.37,0.790025,0.433530956,9.8760324844,50,0,29.16666667,16.66666667,4.166666667,0,0,0.451271133
8.97102,11.35946,5212.62,0.781094,0.423603138,9.0087175944,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3338587954
8.81919,10.49752,3703.42,0.717523,0.509728434,10.5993962069,53.33333333,0,30,13.33333333,3.333333333,0,0,0.3645268772
7.32174,11.29379,6584.45,0.784466,0.368736899,7.8664886899,43.75,0,43.75,9.375,3.125,0,0,0.3492525597
14.60938,15.22844,4602.64,0.77981,0.385538328,9.034889228,49.54954955,0,39.63963964,7.207207207,3.603603604,0,0,0.3623192054
8.1089,9.10857,5734.96,0.784674,0.410864576,10.7008600686,51.80722892,0,40.96385542,4.819277108,2.409638554,0,0,0.5233208688
8.71113,10.91553,5118.32,0.791154,0.449736415,9.9706769442,54.43037975,0,32.91139241,5.063291139,7.594936709,0,0,0.4336863082
8.36909,13.27973,5393.64,0.765039,0.424927678,8.9316991021,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.3370893884
14.64338,15.28811,4295.15,0.749321,0.417601307,8.7774354347,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.2850139708
19.42883,19.97525,5432.87,0.76229,0.354945052,9.8613284077,42.85714286,0,50,4.761904762,2.380952381,0,0,0.4908893472
15.38949,15.82242,5230.93,0.777346,0.351499596,8.0876447667,45.16129032,0,41.93548387,6.451612903,6.451612903,0,0,0.2940071459
7.87473,12.49606,6535.7,0.777424,0.364262517,8.6893649338,45.45454545,0,45.45454545,6.060606061,3.03030303,0,0,0.389683161
15.43373,16.39441,3788.89,0.788949,0.472833814,12.8839987201,50,0,21.875,12.5,15.625,0,0,0.5207460277
4.82587,6.99564,3575.73,0.690075,0.644105274,15.4079855338,50,0,28.125,12.5,9.375,0,0,1.108873257
