PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 0.1 bar (mol/kg)
6.7071,7.91285,4008.47,0.689018,0.551453754,10.7493886391,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0554712318
7.3636,8.0671,3270.37,0.640453,0.568411228,12.9969399246,55.55555556,0,38.0952381,6.349206349,0,0,0,0.0525191783
7.58554,9.24961,4142.11,0.695725,0.544315907,13.1058028664,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0747586584
6.1162,8.44938,4873.49,0.730317,0.53766683,11.3698346805,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0629957628
9.47115,12.34523,5376.78,0.785312,0.414195118,12.1807433033,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0588648037
6.99702,9.3758,5778.85,0.762449,0.478503808,11.5431481092,54.09836066,0,36.06557377,9.836065574,0,0,0,0.0657123436
6.58412,8.24827,5881.19,0.766227,0.478501932,11.4802081758,54.09836066,0,36.06557377,9.836065574,0,0,0,0.0673235093
6.70096,7.99743,4097.09,0.688787,0.553300944,10.5634890046,54.09836066,0,36.06557377,9.836065574,0,0,0,0.0461222646
7.17157,8.11322,3331.99,0.620216,0.570014003,12.9236771245,54.09836066,0,36.06557377,9.836065574,0,0,0,0.0540039873
6.1545,9.18811,4900.56,0.713744,0.530678054,13.1182332607,55.2238806,0,35.82089552,5.970149254,2.985074627,0,0,0.0793514013
6.05586,7.84634,4882.86,0.715159,0.530988887,13.3703219957,55.2238806,0,35.82089552,5.970149254,2.985074627,0,0,0.0839526397
8.29371,11.00742,5640.8,0.785124,0.401603095,9.1500586956,55.2238806,0,35.82089552,5.970149254,2.985074627,0,0,0.0384299478
6.11824,8.17927,3442.64,0.64935,0.609982509,11.3223426995,55.2238806,0,35.82089552,5.970149254,2.985074627,0,0,0.0544097278
6.42477,7.48161,2612.5,0.597481,0.632247738,13.7084784261,55.2238806,0,35.82089552,5.970149254,2.985074627,0,0,0.052383586
7.50984,8.65016,3262.29,0.683333,0.681352403,12.698449595,55.2238806,8.955223881,23.88059701,8.955223881,0,2.985074627,0,0.0600154322
5.78784,8.06772,3449.68,0.681792,0.6816879,12.7605102337,55.2238806,8.955223881,23.88059701,8.955223881,0,2.985074627,0,0.0635746925
5.96288,7.91141,1929.91,0.575731,0.791557192,12.9739307386,55.2238806,8.955223881,23.88059701,8.955223881,0,2.985074627,0,0.0499334238
9.6502,11.4928,4787.9,0.788393,0.466608391,9.7517803014,55.2238806,8.955223881,23.88059701,8.955223881,0,2.985074627,0,0.0366255956
6.84719,8.96284,6417.48,0.774756,0.44080847,11.2735277505,60.6557377,0,39.3442623,0,0,0,0,0.0674840911
6.43962,8.30826,6186.67,0.776329,0.442048283,10.980138039,60.6557377,0,39.3442623,0,0,0,0,0.0658390775
11.53705,16.05494,4943.74,0.794283,0.332741161,18.5142637218,60.6557377,0,39.3442623,0,0,0,0,0.0863232023
7.04395,8.48389,4190.78,0.668668,0.499111741,19.6822613539,60.6557377,0,39.3442623,0,0,0,0,0.1295781691
6.23826,7.67709,4476.68,0.69538,0.511506351,10.9795547383,60.6557377,0,39.3442623,0,0,0,0,0.0587423009
6.93162,8.21778,4333.61,0.677984,0.509707255,10.150079137,60.6557377,0,39.3442623,0,0,0,0,0.0490283225
7.16722,9.17424,5274.88,0.726712,0.498292973,11.2540535807,56.92307692,0,36.92307692,0,6.153846154,0,0,0.0554736255
6.04844,8.15326,5429.19,0.732633,0.497334355,11.5422734003,56.92307692,0,36.92307692,0,6.153846154,0,0,0.0593905766
9.75755,13.76065,5394.56,0.794354,0.378025719,11.1216867893,56.92307692,0,36.92307692,0,6.153846154,0,0,0.0425518591
5.78504,7.6283,4201.12,0.674175,0.567038578,13.8005441841,56.92307692,0,36.92307692,0,6.153846154,0,0,0.0721284914
6.24568,7.9388,3717.94,0.658502,0.577165622,10.9279615147,56.92307692,0,36.92307692,0,6.153846154,0,0,0.051970449
6.86436,7.34188,3754.99,0.645268,0.577389381,10.8002388472,56.92307692,0,36.92307692,0,6.153846154,0,0,0.0460680747
11.31101,12.27416,4407.53,0.70629,0.411141867,12.5961073291,59.5505618,0,40.4494382,0,0,0,0,0.0432175912
9.53358,12.39732,5922.73,0.762485,0.374667659,10.9232464178,56.16438356,0,43.83561644,0,0,0,0,0.0459791561
11.4691,15.04622,5892.1,0.783955,0.335304396,8.6036878168,56.16438356,0,43.83561644,0,0,0,0,0.0319084623
11.28467,11.79805,2605.45,0.756457,0.613246838,13.7793093717,56.92307692,0,24.61538462,18.46153846,0,0,0,0.085581405
7.96771,9.72863,5317.89,0.79519,0.476790756,10.8064899058,58.49056604,0,30.18867925,11.32075472,0,0,0,0.0619870554
4.40852,8.87192,1657.29,0.513916,0.749166934,16.4849208094,56.92307692,0,24.61538462,18.46153846,0,0,0,0.1375988915
11.13846,11.86028,2709.8,0.734182,0.580883145,13.2890694845,63.63636364,0,36.36363636,0,0,0,0,0.0784254163
3.91366,6.37027,1429.52,0.479462,0.738576438,17.5703536624,62.71186441,0,37.28813559,0,0,0,0,0.1323929496
8.12403,10.00041,5372.15,0.782879,0.450834292,10.2217043256,62.71186441,0,37.28813559,0,0,0,0,0.0564489602
4.32469,8.24604,1939.69,0.51611,0.694453245,16.7372012992,63.63636364,0,36.36363636,0,0,0,0,0.1476797508
8.5234,10.82064,4591.06,0.733703,0.481548165,11.9589878765,59.22330097,0,38.83495146,1.941747573,0,0,0,0.0711883086
10.08305,12.25972,4041.58,0.734803,0.466269889,12.3379597646,59.72222222,0,38.88888889,1.388888889,0,0,0,0.0677085296
7.81237,10.99845,5130.56,0.76653,0.443686537,12.4433388309,59.22330097,0,38.83495146,1.941747573,0,0,0,0.0787545048
7.49107,8.38697,5211.43,0.712043,0.475061094,15.4252811428,58.78787879,0,38.78787879,2.424242424,0,0,0,0.0822199285
12.40096,15.96945,5065.09,0.794558,0.359815615,8.9094083843,61.25,0,38.75,0,0,0,0,0.0381087586
14.13284,15.10556,5274.69,0.797742,0.393251338,11.8814780275,61.25,0,38.75,0,0,0,0,0.0680038141
12.70105,14.87484,5253.42,0.769704,0.341699947,8.4225577036,59.18367347,0,40.81632653,0,0,0,0,0.0315005159
8.70611,11.89886,4902.8,0.796044,0.413483881,11.2201725616,60,0,36.52173913,3.47826087,0,0,0,0.0559944325
6.64222,9.60728,3295.44,0.654945,0.575398386,13.1083528599,61.53846154,0,38.46153846,0,0,0,0,0.0692031979
8.30794,9.25855,4441.96,0.728732,0.511649085,12.8165646476,56.16438356,0,35.61643836,5.479452055,2.739726027,0,0,0.0687150265
8.29063,9.42663,4891.71,0.757183,0.471632117,13.5881146723,58.04195804,0,36.36363636,5.594405594,0,0,0,0.0953876432
5.05646,7.08835,4546.32,0.715933,0.555749604,13.4272464968,60,0,35.55555556,4.444444444,0,0,0,0.1082866712
10.5948,11.78115,4524.74,0.728094,0.434602491,9.7174972485,46.06741573,0,40.4494382,13.48314607,0,0,0,0.0366874639
11.17041,12.61699,6150.12,0.78419,0.376261395,9.0441017089,46.06741573,0,40.4494382,13.48314607,0,0,0,0.038689903
11.38376,13.76872,6069.04,0.799905,0.382393102,9.0368442198,50.61728395,0,34.56790123,4.938271605,9.87654321,0,0,0.037844947
12.30237,15.2174,5518.12,0.768578,0.322183969,10.7960594112,50.51546392,0,45.36082474,4.12371134,0,0,0,0.0430152938
7.10397,9.34038,5112.44,0.681203,0.429578625,11.7358960973,50.51546392,0,45.36082474,4.12371134,0,0,0,0.0491520194
7.26843,11.05685,5714.74,0.777239,0.420533712,10.8387748123,55.84415584,0,33.76623377,7.792207792,2.597402597,0,0,0.0504966447
6.63137,10.21226,5131.53,0.771838,0.472087594,11.8101449997,55.55555556,0,29.62962963,9.87654321,4.938271605,0,0,0.0602598011
9.68571,11.88729,6298.76,0.787753,0.364912536,7.8291130304,50.47619048,0,38.0952381,7.619047619,3.80952381,0,0,0.0308443722
11.43914,13.62902,6766.13,0.791352,0.342750302,8.8684980518,52.94117647,0,42.35294118,4.705882353,0,0,0,0.0410998504
9.52246,12.15478,6029.7,0.786316,0.343003219,7.3243497212,50.47619048,0,41.9047619,7.619047619,0,0,0,0.029808744
7.03593,11.1056,5609.72,0.76727,0.45638076,11.8393286291,54.21686747,0,33.73493976,9.638554217,2.409638554,0,0,0.0632819194
9.87238,11.93842,5913.05,0.789283,0.378467831,9.5573332869,53.62318841,0,34.7826087,11.5942029,0,0,0,0.0391458243
10.52202,11.89156,5830.91,0.792771,0.409072282,9.1234345148,50.61728395,0,29.62962963,9.87654321,9.87654321,0,0,0.0367415244
8.29288,11.31973,6045.51,0.776253,0.396896585,9.8931435072,50.68493151,0,35.61643836,13.69863014,0,0,0,0.0419083258
7.55959,11.26442,5958.84,0.774741,0.413170203,10.2722567535,53.42465753,0,32.87671233,10.95890411,2.739726027,0,0,0.0435646387
6.63794,9.48421,5938.1,0.765417,0.43555946,10.7857384828,56.16438356,0,27.39726027,16.43835616,0,0,0,0.04753293
7.56429,12.20959,5922.3,0.759173,0.410876859,10.0242600703,50.64935065,0,36.36363636,10.38961039,2.597402597,0,0,0.0416467679
7.70039,11.24625,5733.87,0.769926,0.430217488,10.2755841387,50.68493151,0,30.1369863,13.69863014,5.479452055,0,0,0.0409335898
7.56106,12.17275,5668.27,0.749313,0.426004561,10.2946865255,51.89873418,0,35.44303797,10.12658228,2.53164557,0,0,0.0422902141
10.4443,11.32019,4489.71,0.686824,0.408382237,11.6997110502,52.94117647,0,42.35294118,4.705882353,0,0,0,0.0359367511
8.11995,11.66478,6040.08,0.757852,0.409562819,10.1827278122,50.64935065,0,36.36363636,10.38961039,2.597402597,0,0,0.0432002604
6.72752,9.94318,5349.52,0.742931,0.476183672,11.3709188619,50.61728395,0,29.62962963,9.87654321,9.87654321,0,0,0.0459263892
10.6362,11.69997,5859.83,0.794792,0.409853425,9.1057027319,50.61728395,0,29.62962963,9.87654321,9.87654321,0,0,0.0367456542
9.91859,12.521,6500.53,0.794748,0.342409233,8.4422288608,47.36842105,0,42.10526316,8.421052632,2.105263158,0,0,0.036090642
9.77442,12.16418,6004.72,0.790488,0.374846235,9.431170211,53.62318841,0,34.7826087,11.5942029,0,0,0,0.0394391422
9.33982,11.37366,6117.65,0.785881,0.370569513,9.7908007628,56.16438356,0,38.35616438,5.479452055,0,0,0,0.0435811994
18.96263,19.65157,5574.53,0.794103,0.32720083,9.8394656776,56.16438356,0,38.35616438,5.479452055,0,0,0,0.0421876487
8.1618,10.78006,5648.61,0.7669,0.410058347,10.3418742375,53.24675325,0,36.36363636,5.194805195,5.194805195,0,0,0.0455077947
17.53795,19.95307,5085.5,0.771725,0.364210957,12.0490166978,53.24675325,0,36.36363636,5.194805195,5.194805195,0,0,0.0511213441
9.74726,11.98713,5432.8,0.748408,0.398141968,9.8568757009,52.94117647,0,42.35294118,4.705882353,0,0,0,0.043183856
13.83717,15.10344,3979.68,0.730551,0.467029511,16.0524267485,54.09836066,0,32.78688525,13.1147541,0,0,0,0.0901435386
7.70324,11.46076,5232.62,0.798583,0.431975018,10.553545359,52.23880597,0,29.85074627,17.91044776,0,0,0,0.0524474618
5.58156,6.94432,2913.21,0.646023,0.680956658,13.2793712378,48.23529412,0,23.52941176,28.23529412,0,0,0,0.0748960368
9.08315,13.11426,5042.08,0.799202,0.411599784,9.7559185735,52.23880597,0,29.85074627,17.91044776,0,0,0,0.0408475247
6.20906,8.70914,3884.2,0.71048,0.542474116,10.4297835493,52.23880597,0,29.85074627,17.91044776,0,0,0,0.0458417876
13.4441,14.99463,3968.6,0.711067,0.454801496,16.9452008456,56.92307692,0,36.92307692,6.153846154,0,0,0,0.1067589229
7.99949,11.17859,5400.85,0.790038,0.416192114,11.0278507738,56.16438356,0,35.61643836,8.219178082,0,0,0,0.0582054967
8.82387,13.23367,5000.15,0.783634,0.399649513,9.9010697495,56.16438356,0,35.61643836,8.219178082,0,0,0,0.0424349726
6.463,8.88706,3994.91,0.712978,0.523404322,11.6778018467,56.16438356,0,35.61643836,8.219178082,0,0,0,0.0591154842
7.19303,14.47279,5268.05,0.791528,0.406869746,11.3931190761,54.63917526,0,32.98969072,12.37113402,0,0,0,0.0493187061
10.68348,12.65699,6278.68,0.7828,0.37842027,9.5061285947,54.59459459,0,36.75675676,8.648648649,0,0,0,0.0434278109
9.45487,10.66849,5488.98,0.744172,0.396244182,9.2334189582,54.59459459,0,36.75675676,8.648648649,0,0,0,0.0384281647
11.64085,14.65691,4846.82,0.789077,0.367100318,9.4123542071,55.12195122,0,33.17073171,11.70731707,0,0,0,0.0366203315
11.64085,12.31314,3870.98,0.703965,0.458875398,10.5315136567,55.12195122,0,33.17073171,11.70731707,0,0,0,0.0379998682
12.87722,13.90675,4737.71,0.779659,0.339384743,11.0723178392,58.08383234,0,37.1257485,4.790419162,0,0,0,0.0354649018
7.98508,11.33074,5479.59,0.76855,0.444313246,11.5367500928,57.48031496,0,36.22047244,6.299212598,0,0,0,0.0630150388
7.70801,8.52157,4353.33,0.708201,0.534763272,12.952760876,57.74647887,0,36.61971831,5.633802817,0,0,0,0.0806545012
5.10978,6.81561,4277.48,0.656403,0.556050792,13.2652126335,53.84615385,0,42.30769231,3.846153846,0,0,0,0.0819841223
4.9815,8.34629,3260.32,0.638604,0.597727645,13.3336556932,54.21686747,0,40.96385542,4.819277108,0,0,0,0.0871391492
10.8379,12.198,6006.37,0.789383,0.338427836,6.7207445806,42.26804124,0,45.36082474,12.37113402,0,0,0,0.0266169056
8.6696,11.11922,5472.1,0.769447,0.393747764,7.8479827047,48.51485149,0,39.6039604,7.920792079,3.96039604,0,0,0.0304568737
9.90383,11.14071,5042.77,0.739373,0.414693755,8.1514731233,46.90265487,0,42.47787611,7.079646018,3.539823009,0,0,0.0298126692
10.29577,12.0245,5988.36,0.799927,0.338517109,6.7715562488,50.56179775,0,40.4494382,8.988764045,0,0,0,0.0276967172
8.76398,11.63167,5841.22,0.783328,0.353198471,7.1445111807,49.47368421,0,42.10526316,8.421052632,0,0,0,0.0283245816
9.98834,11.17072,5367.71,0.781186,0.385260661,7.8275523576,52.47524752,0,39.6039604,7.920792079,0,0,0,0.0312246393
10.03961,11.56053,6659,0.787782,0.3127075,6.6740854247,48.38709677,0,47.31182796,4.301075269,0,0,0,0.027888986
10.17987,11.30872,5673.78,0.76807,0.365383888,7.3227387499,47.47474747,0,42.42424242,10.1010101,0,0,0,0.0281704116
10.27741,11.59911,5455.98,0.774857,0.366082601,7.1428604901,48.45360825,0,41.2371134,8.24742268,2.06185567,0,0,0.0277402343
9.66243,10.71109,5035.56,0.759861,0.4176581,8.1456144876,47.57281553,0,38.83495146,11.65048544,0,1.941747573,0,0.0301762054
9.09771,11.07342,5807.12,0.78574,0.371465323,6.8685763343,46.06741573,0,35.95505618,8.988764045,8.988764045,0,0,0.0249021521
7.96454,11.11647,6465.3,0.792622,0.35582951,7.1101703576,50.61728395,0,34.56790123,14.81481481,0,0,0,0.0286542557
9.72599,11.66515,6258.82,0.791701,0.338455733,6.6577113517,47.12643678,0,41.37931034,9.195402299,2.298850575,0,0,0.0261710092
9.44804,11.81818,6322.09,0.766757,0.356398046,7.4056363143,44.08602151,0,43.01075269,8.602150538,4.301075269,0,0,0.0274741955
8.43864,11.20662,6056.86,0.786519,0.383390065,7.5548247635,46.06741573,0,35.95505618,8.988764045,8.988764045,0,0,0.0279396643
7.80795,10.8842,6226.64,0.768005,0.36256625,7.3985772464,43.43434343,0,44.44444444,12.12121212,0,0,0,0.0291195613
9.5804,11.71223,5588.78,0.771304,0.367657569,7.1546149357,45.26315789,0,42.10526316,8.421052632,4.210526316,0,0,0.0266105752
8.89146,11.45096,6829.65,0.785277,0.334225917,7.3702120725,47.25274725,0,43.95604396,8.791208791,0,0,0,0.0292876467
9.7117,11.8593,6199.5,0.786782,0.333914081,6.7218013187,47.25274725,0,43.95604396,8.791208791,0,0,0,0.0269608323
9.26367,11.07572,5787.36,0.765162,0.361759827,7.0686406934,43.68932039,0,46.60194175,7.766990291,1.941747573,0,0,0.0267481509
9.25172,11.13043,4202.95,0.733749,0.467011389,9.9747305025,56.58914729,0,40.31007752,3.100775194,0,0,0,0.0432854427
7.19928,11.39771,5131.29,0.761849,0.456234924,8.744031901,40.59405941,0,35.64356436,23.76237624,0,0,0,0.0368491093
6.7587,12.09382,5478.87,0.750841,0.424233475,9.4333366839,46.90265487,0,42.47787611,10.61946903,0,0,0,0.0408067133
10.95535,11.56534,5577.2,0.752833,0.359417124,8.2724828666,50.24875622,0,41.79104478,7.960199005,0,0,0,0.0301112074
16.35651,18.05414,4571.43,0.727479,0.416840415,15.3668436832,50.61728395,0,37.03703704,7.407407407,4.938271605,0,0,0.0687097165
9.69928,11.35939,4387.17,0.729213,0.470436558,10.3524866384,50.61728395,0,37.03703704,7.407407407,4.938271605,0,0,0.03752829
9.01348,10.78066,4806.42,0.786977,0.424767572,7.2768229059,48.23529412,0,28.23529412,9.411764706,14.11764706,0,0,0.0252027624
4.99507,7.13517,3578.93,0.690238,0.627804915,14.2849444933,56.96202532,0,32.91139241,5.063291139,5.063291139,0,0,0.1054273492
15.82449,17.19727,3650.03,0.680603,0.46598639,17.3814819903,44.08602151,0,38.70967742,12.90322581,4.301075269,0,0,0.0759430424
10.72397,12.11335,2977.95,0.642513,0.521937879,8.6380590441,44.08602151,0,38.70967742,12.90322581,4.301075269,0,0,0.0234894021
10.62246,11.77155,2956.44,0.645844,0.535608998,8.4815811497,48.23529412,0,32.94117647,4.705882353,14.11764706,0,0,0.0212159637
12.88269,14.72669,5406.36,0.761209,0.365260973,9.7952115523,50.47619048,0,38.0952381,7.619047619,3.80952381,0,0,0.0353581827
11.82873,13.57753,4437.37,0.718537,0.438727753,10.6715452597,46.90265487,0,31.85840708,10.61946903,10.61946903,0,0,0.032036755
15.01699,16.22852,5622.2,0.789122,0.336591495,9.7923102423,54.63917526,0,37.11340206,4.12371134,4.12371134,0,0,0.0365965748
16.28172,17.78057,4681.91,0.729612,0.417664191,15.2726905248,51.89873418,0,35.44303797,5.063291139,7.594936709,0,0,0.0646207298
10.5843,11.83812,4200.55,0.734191,0.471561336,9.1112800316,51.89873418,0,35.44303797,5.063291139,7.594936709,0,0,0.0312615014
11.34443,13.70277,5059.69,0.722254,0.385947948,9.8420749869,50.41322314,0,42.97520661,3.305785124,3.305785124,0,0,0.0364005256
17.39867,18.14432,4065.27,0.77982,0.379835796,9.6379534209,46.90265487,0,24.77876106,10.61946903,17.69911504,0,0,0.0242585132
17.31697,17.75687,3293.9,0.692811,0.506447728,11.7422083982,46.90265487,0,24.77876106,10.61946903,17.69911504,0,0,0.0321157849
10.45218,12.69091,4031.34,0.71146,0.493200782,12.5072321855,46.90265487,0,24.77876106,10.61946903,17.69911504,0,0,0.0387622995
19.20275,19.61409,3979.55,0.750895,0.410758383,10.53322504,52.29357798,0,34.86238532,5.504587156,7.339449541,0,0,0.0342531996
9.68986,11.1842,4281.43,0.714016,0.468921978,10.298549867,51.80722892,0,38.55421687,4.819277108,4.819277108,0,0,0.0350970886
14.70853,16.25693,5421.14,0.793893,0.342469972,8.8995329502,52.68817204,0,34.40860215,8.602150538,4.301075269,0,0,0.0324148451
14.14112,15.5968,5187.92,0.771478,0.365848981,10.9673720999,48.51485149,0,35.64356436,11.88118812,3.96039604,0,0,0.0357931985
15.69628,16.11354,3957.25,0.75279,0.389206912,7.8966910988,52.29357798,0,36.69724771,7.339449541,3.669724771,0,0,0.0241727306
12.17939,13.46925,4823.97,0.775979,0.423349339,9.4446092549,48.51485149,0,27.72277228,11.88118812,11.88118812,0,0,0.0320298987
13.16596,15.42397,5103.68,0.799184,0.369636301,9.1136383713,52.68817204,0,30.10752688,12.90322581,4.301075269,0,0,0.0345967852
16.14681,17.40747,4117.01,0.711268,0.453497043,15.5494323733,50.61728395,0,32.09876543,7.407407407,9.87654321,0,0,0.0649222153
12.38249,14.43683,4884.36,0.79233,0.389825424,9.2119597011,54.63917526,0,28.86597938,8.24742268,8.24742268,0,0,0.0353101019
10.92555,12.37397,3455.36,0.722294,0.504563075,9.0849997161,53.08641975,0,32.09876543,7.407407407,7.407407407,0,0,0.0298531315
9.3801,10.99403,5269,0.799393,0.41748161,8.0998039232,52.94117647,0,28.23529412,9.411764706,9.411764706,0,0,0.0304219755
10.41475,11.5351,2932.26,0.701398,0.559992814,9.7537945996,52.94117647,0,28.23529412,9.411764706,9.411764706,0,0,0.0326717157
9.16875,10.63462,4455.42,0.727674,0.473528322,9.1463947607,48.62385321,0,36.69724771,7.339449541,7.339449541,0,0,0.0329664683
10.68275,11.83233,3207.13,0.693389,0.520938063,9.5824846681,52.94117647,0,32.94117647,9.411764706,4.705882353,0,0,0.0314700089
10.53534,11.74591,2870.21,0.648843,0.539065045,9.2856468415,51.64835165,0,35.16483516,8.791208791,4.395604396,0,0,0.0269201594
10.12265,10.69159,2514.42,0.620093,0.589839396,11.2553313311,54.63917526,0,32.98969072,8.24742268,4.12371134,0,0,0.0358140039
10.98033,12.2147,2790.24,0.657989,0.541647059,8.9340672333,51.72413793,0,32.18390805,9.195402299,6.896551724,0,0,0.0252278008
10.37581,12.01449,3449.11,0.650828,0.483711765,8.9097381545,50.56179775,0,40.4494382,4.494382022,4.494382022,0,0,0.0251987647
9.18058,10.82562,4960.03,0.768661,0.418783738,7.9969983979,49.47368421,0,35.78947368,10.52631579,4.210526316,0,0,0.0294281108
9.38294,10.42236,2499.56,0.584885,0.594502582,10.7386297032,50.47619048,0,38.0952381,7.619047619,3.80952381,0,0,0.0319483994
9.61103,11.41483,4940.55,0.764267,0.421047557,7.7454847566,50.53763441,0,34.40860215,8.602150538,6.451612903,0,0,0.0270017567
15.85992,16.68219,5562.26,0.788601,0.354168806,8.5149218617,48.62385321,0,40.36697248,7.339449541,3.669724771,0,0,0.0331230131
9.51476,10.69683,2397.57,0.56651,0.598292621,10.3949715661,48.62385321,0,40.36697248,7.339449541,3.669724771,0,0,0.0292941144
10.7605,11.43385,2432.92,0.622165,0.601472681,9.6615090677,50.53763441,0,30.10752688,8.602150538,10.75268817,0,0,0.0260761589
9.66248,11.16246,5045.01,0.789332,0.403088549,7.182544031,51.72413793,0,32.18390805,9.195402299,6.896551724,0,0,0.0264843631
11.11553,12.47054,4493.65,0.75337,0.456635237,8.4868871202,50.68493151,0,32.87671233,10.95890411,5.479452055,0,0,0.0308764519
16.03092,16.87332,4217.88,0.744957,0.424509916,8.875211374,49.36708861,0,35.44303797,10.12658228,5.063291139,0,0,0.0294835153
10.98239,11.58912,3998.73,0.718267,0.476583498,9.0374269738,49.36708861,0,35.44303797,10.12658228,5.063291139,0,0,0.0289879941
9.03192,10.86209,5131.16,0.776527,0.422900417,7.5246137929,48.23529412,0,28.23529412,9.411764706,14.11764706,0,0,0.0251024895
